Store Name,Address,City,State/Province,Zip/Postal Code,Phone Number,Latitude,Longitude
"Tim Hortons - 840, boul. L'Ange-Gardien Nord (DT)",840  boul. L'Ange-Gardien Nord,L'Assomption,QC,"J5W 1P6,(450) 589-6448",(450) 589-6448,45.83899,-73.41399
"Tim Hortons - 128, boul. Laurier (DT)",128  boul. Laurier,Laurier Station,QC,"G0S 1N0,(418) 728-5416",(418) 728-5416,46.54203,-71.63283
"Tim Hortons - 105, boul Cartier Ouest",105  boul Cartier Ouest,Laval,QC,"H7N 2H6,(450) 663-5811",(450) 663-5811,45.55876,-73.69131
"Tim Hortons - 1155, boul. St-Martin Ouest",1155  boul. St-Martin Ouest,Laval,QC,"H7S 1M8,(450) 663-0870",(450) 663-0870,45.5713,-73.72184
Tim Hortons - 1340 boulevard Le Corbusier,1340 boulevard Le Corbusier,Laval,QC,"H7N6J5,(450) 688-2663",(450) 688-2663,45.55868,-73.72559
"Tim Hortons - 1440, boul. Cur?-Labelle (DT)",1440  boul. Cur?-Labelle,Laval,QC,"H7V 2W1,(450) 688-8878",(450) 688-8878,45.54792,-73.756
"Tim Hortons - 1664, boul. Des Laurentides",1664  boul. Des Laurentides,Laval,QC,"H7M 2P4,(450) 669-6720",(450) 669-6720,45.59533,-73.72026
Tim Hortons - 2025 boul. Arthur-Sauv? (DT),2025 boul. Arthur-Sauv?,Laval,QC,"H7R 3W8,(450) 962-7011",(450) 962-7011,45.553,-73.87005
"Tim Hortons - 2145, boul. Cure-Labelle (DT)",2145  boul. Cure-Labelle,Laval,QC,"H7T 1L4,(450) 973-8008",(450) 973-8008,45.55587,-73.76538
"Tim Hortons - 2600, boul. Daniel Johnson (DT)",2600  boul. Daniel Johnson,Laval,QC,"H7T 2K1,(450) 973-3804",(450) 973-3804,45.56878,-73.75716
"Tim Hortons - 2910, rue Lucien L'Allier (DT)",2910  rue Lucien L'Allier,Laval,QC,"H7P 6C7,(450) 681-1244",(450) 681-1244,45.56088,-73.79093
"Tim Hortons - 3099, de la Concorde Est",3099  de la Concorde Est,Laval,QC,"H7E 2C1,(450) 664-2995",(450) 664-2995,45.59327,-73.66689
"Tim Hortons - 3265, boul. St Martin (DT)",3265  boul. St Martin,Laval,QC,"H7T 1S2,(450) 688-4100",(450) 688-4100,45.55717,-73.74789
"Tim Hortons - 3665, Autoroute 440 Est. (DT)",3665  Autoroute 440 Est.,Laval,QC,"H7E 5K3,(450) 661-1344",(450) 661-1344,45.61335,-73.6802
"Tim Hortons - 4333, Autoroute 13 (DT)",4333  Autoroute 13,Laval,QC,"H7P 4W6,(450) 622-3200",(450) 622-3200,45.56875,-73.82431
"Tim Hortons - 4636, boul. Samson",4636  boul. Samson,Laval,QC,"H7W 2H3,(450) 686-2642",(450) 686-2642,45.52854,-73.75837
"Tim Hortons - 489, boul. Des Laurentides",489  boul. Des Laurentides,Laval,QC,"H7G 2V2,(450) 669-9009",(450) 669-9009,45.56991,-73.69152
"Tim Hortons - 5250, boul. Arthur-Sauv?",5250  boul. Arthur-Sauv?,Laval,QC,"H7R 3X3,450-962-7155",450-962-7155,45.5508,-73.86753
"Tim Hortons - 625, boul. Cur?-Labelle (DT)",625  boul. Cur?-Labelle,Laval,QC,"H7L 5R7,(450) 625-6407",(450) 625-6407,45.60179,-73.78965
"Tim Hortons - 760, rue Desserte Ouest (DT)",760  rue Desserte Ouest,Laval,QC,"H7X 3S9,(450) 969-3435",(450) 969-3435,45.53438,-73.7883
"Tim Hortons - 825, boul. Vanier (DT)",825  boul. Vanier,Laval,QC,"H7C 2R3,(450) 661-9400",(450) 661-9400,45.60394,-73.6507
Tim Hortons - Place Fabreville (DT),"Place Fabreville,3557  boul. Dagenais Ouest",Laval,QC,"H7P 1V8,(450) 625-7100",(450) 625-7100,45.57614,-73.81238
Tim Hortons - Quartier Laval,"Quartier Laval,1600  boul. Le Corbusier  Local 120-121",Laval,QC,"H7S 1Y9,(450) 687-8800",(450) 687-8800,45.55744,-73.72457
"Tim Hortons - 250, Route 40",250  Route 40,Lavaltrie,QC,"J0K 1H0,(450) 586-2411",(450) 586-2411,45.8852,-73.27745
"Tim Hortons - 79, chemin de Lavaltrie (DT)",79  chemin de Lavaltrie,Lavaltrie,QC,"J5T 2H5,(450) 586-6622",(450) 586-6622,45.89258,-73.29372
"Tim Hortons - 24A, rue Rivest",24A  rue Rivest,Le Gardeur,QC,"J5Z 2J1,(450) 581-0982",(450) 581-0982,45.75295,-73.46957
"Tim Hortons - 120, Place Charles-Le Moyne, #400",120  Place Charles-Le Moyne  #400,Longueuil,QC,"J4K 2T4,(450) 646-7028",(450) 646-7028,45.52527,-73.52149
"Tim Hortons - 1375, boul. Cure-Poirier Ouest (DT)",1375  boul. Cure-Poirier Ouest,Longueuil,QC,"J4K 5K4,(450) 442-3522",(450) 442-3522,45.51136,-73.49342
"Tim Hortons - 1515, boul. Taschereau",1515  boul. Taschereau,Longueuil,QC,"J4K 2X8,(450) 651-1522",(450) 651-1522,45.5122,-73.49866
"Tim Hortons - 2145, boul. Roland-Therrien (DT)",2145  boul. Roland-Therrien,Longueuil,QC,"J4N 1P2,(450) 448-5986",(450) 448-5986,45.53712,-73.46903
"Tim Hortons - 2695, ch. De Chambly (DT)",2695  ch. De Chambly,Longueuil,QC,"J4L 1M3,(450) 448-6026",(450) 448-6026,45.52273,-73.46556
"Tim Hortons - 2955, ch. De Chambly",2955  ch. De Chambly,Longueuil,QC,"J4L 1M7,(450) 679-6478",(450) 679-6478,45.51923,-73.45713
"Tim Hortons - 310, boul. Roland-Therrien (DT)",310  boul. Roland-Therrien,Longueuil,QC,"J4H 3V9,(450) 674-2860",(450) 674-2860,45.54792,-73.49531
"Tim Hortons - 825, ch. De Chambly",825  ch. De Chambly,Longueuil,QC,"J4H 3M2,(450) 670-2757",(450) 670-2757,45.5358,-73.49685
Tim Hortons - Place Longueuil (DT),"Place Longueuil,895  rue St-Laurent Ouest",Longueuil,QC,"J4K 2V1,(450) 677-6363",(450) 677-6363,45.52725,-73.51353
"Tim Hortons - 1008, rue Sherbrooke (DT)",1008  rue Sherbrooke,Magog,QC,"J1X 6C7,(819) 847-0123",(819) 847-0123,45.27165,-72.13829
"Tim Hortons - 22, rue Principale Nord (DT)",22  rue Principale Nord,Maniwaki,QC,"J9E 2B3,(819) 449-7979",(819) 449-7979,46.37794,-75.98225
"Tim Hortons - 101, Mont?e Masson (DT)",101  Mont?e Masson,Mascouche,QC,"J7K 3B4,(450) 474-6881",(450) 474-6881,45.72314,-73.6193
"Tim Hortons - 56, ch. Des Anglais (DT)",56  ch. Des Anglais,Mascouche,QC,"J7L 3N6,(450) 477-8457",(450) 477-8457,45.72599,-73.65743
"Tim Hortons - 1015, chemin de Masson (DT)",1015  chemin de Masson,Masson-Angers,QC,"J8M 1R4,(819) 281-6808",(819) 281-6808,45.55841,-75.42046
"Tim Hortons - 1105, avenue du Phare Ouest",1105  avenue du Phare Ouest,Matane,QC,"G4W 3M6,(418) 562-2004",(418) 562-2004,48.84563,-67.55745
"Tim Hortons - 695, ave. Du Phare",695  ave. Du Phare,Matane,QC,"G4W 1V4,(418) 562-2999",(418) 562-2999,48.85236,-67.50433
"Tim Hortons - 13935, rue St-Simon",13935  rue St-Simon,Mirabel,QC,"J7N 1P4,(450) 432-8162",(450) 432-8162,45.70454,-74.09516
"Tim Hortons - 14055, boul. Du Cur?-Labelle (DT)",14055  boul. Du Cur?-Labelle,Mirabel,QC,"J7J 1M3,(450) 420-4949",(450) 420-4949,45.70726,-73.9323
"Tim Hortons - 17535, ch. Charles (DT)",17535  ch. Charles,Mirabel,QC,"J7J 1P3,(450) 430-5300",(450) 430-5300,45.69417,-73.93508
"Tim Hortons - 1730, boul. Gaboury (DT)",1730  boul. Gaboury,Mont-Joli,QC,"G5H 3J2,(418) 775-2795",(418) 775-2795,48.58065,-68.18549
"Tim Hortons - 576, boul. Dr. Albiny-Paquette",576  boul. Dr. Albiny-Paquette,Mont-Laurier,QC,"J9L 1L3,(819) 623-6035",(819) 623-6035,46.55072,-75.49487
"Tim Hortons - 55, boul. Tach? Est (DT)",55  boul. Tach? Est,Montmagny,QC,"G5V 1B6,(418) 248-1319",(418) 248-1319,46.98212,-70.56211
"Tim Hortons - 1030, rue De La Montagne",1030  rue De La Montagne,Montr?al,QC,"H3G 1Y7,(514) 932-6014",(514) 932-6014,45.4961,-73.57122
"Tim Hortons - 10433, boul. Pie-IX (DT)",10433  boul. Pie-IX,Montr?al,QC,"H1H 3Z9,(514) 322-7642",(514) 322-7642,45.58695,-73.63306
"Tim Hortons - 115, boul. Cr?mazie Ouest (DT)",115  boul. Cr?mazie Ouest,Montr?al,QC,"H2N 1L4,(514) 382-9749",(514) 382-9749,45.53987,-73.64309
Tim Hortons - 1250 rue University (DT),1250 rue University,Montr?al,QC,"H3B 3B8,(514) 392-1221",(514) 392-1221,45.50274,-73.56898
"Tim Hortons - 1252, rue Ste-Catherine Est",1252  rue Ste-Catherine Est,Montr?al,QC,"H2L 2H2,(514) 598-6143",(514) 598-6143,45.51899,-73.55556
"Tim Hortons - 1253, av. McGill College (Tunnel)",1253  av. McGill College (Tunnel),Montr?al,QC,"H3B 2Y5,(514) 395-2450",(514) 395-2450,45.50186,-73.57069
"Tim Hortons - 1361, rue Charlevoix",1361  rue Charlevoix,Montr?al,QC,"H3K 3A3,(450) 935-6902",(450) 935-6902,45.47949,-73.57117
"Tim Hortons - 1390, av. De L'?glise",1390  av. De L'?glise,Montr?al,QC,"H4E 1G1,(514) 769-6634",(514) 769-6634,45.46343,-73.58156
"Tim Hortons - 1481, av Du Mont-Royal Est",1481  av Du Mont-Royal Est,Montr?al,QC,"H2J 1Z1,(514) 523-5901",(514) 523-5901,45.5314,-73.57598
"Tim Hortons - 15, av. Du Mont-Royal Ouest",15  av. Du Mont-Royal Ouest,Montr?al,QC,"H2T 2R9,(514) 844-4744",(514) 844-4744,45.51995,-73.58647
"Tim Hortons - 1500, rue Atwater",1500  rue Atwater,Montr?al,QC,"H3Z 1X5,(514) 931-9734",(514) 931-9734,45.48971,-73.5852
"Tim Hortons - 159, St-Antoine Ouest",159  St-Antoine Ouest,Montr?al,QC,"H2Z 1H2,(514) 871-1509",(514) 871-1509,45.50463,-73.55918
"Tim Hortons - 2021, avenue Union",2021  avenue Union,Montr?al,QC,"H3A 2S9,(514) 843-7113",(514) 843-7113,45.50483,-73.57141
"Tim Hortons - 2081, rue Guy",2081  rue Guy,Montr?al,QC,"H3H 2L9,(514) 935-1942",(514) 935-1942,45.49584,-73.57961
"Tim Hortons - 2155, boul. De Maisonneuve Est (DT)",2155  boul. De Maisonneuve Est,Montr?al,QC,"H2K 4S3,(514) 522-6307",(514) 522-6307,45.52613,-73.55111
"Tim Hortons - 2160, boul. D?carie",2160  boul. D?carie,Montr?al,QC,"H4A 3J3,(514) 488-6286",(514) 488-6286,45.47406,-73.6083
"Tim Hortons - 2460, rue Dandurand",2460  rue Dandurand,Montr?al,QC,"H2G 2A3,(514) 521-2646",(514) 521-2646,45.54392,-73.58126
"Tim Hortons - 2700, rue Ontario Est",2700  rue Ontario Est,Montr?al,QC,"H2K 1W9,(514) 526-1707",(514) 526-1707,45.5341,-73.55178
Tim Hortons - 3065 avenue de Granby,3065 avenue de Granby,Montr?al,QC,"H1N 2Z7,(514) 251-7667",(514) 251-7667,45.58015,-73.54064
"Tim Hortons - 323, rue Jean-Talon Est",323  rue Jean-Talon Est,Montr?al,QC,"H2R 1T2,(514) 271-7446",(514) 271-7446,45.53734,-73.61549
"Tim Hortons - 3440, boul. St-Laurent",3440  boul. St-Laurent,Montr?al,QC,"H2X 2T9,(514) 496-9932",(514) 496-9932,45.51271,-73.56986
"Tim Hortons - 3611, boul. Henri-Bourassa Est (DT)",3611  boul. Henri-Bourassa Est,Montr?al,QC,"H1H 1J5,(514) 325-4000",(514) 325-4000,45.59022,-73.64734
"Tim Hortons - 4006, rue St-Denis",4006  rue St-Denis,Montr?al,QC,"H2W 2M2,(514) 843-5788",(514) 843-5788,45.52053,-73.57532
"Tim Hortons - 4085, rue B?langer",4085  rue B?langer,Montr?al,QC,"H1X 1B9,(514) 727-1465",(514) 727-1465,45.56482,-73.58741
"Tim Hortons - 410, rue Jean-Talon Ouest",410  rue Jean-Talon Ouest,Montr?al,QC,"H3N 1R2,(514) 274-4884",(514) 274-4884,45.52955,-73.62271
"Tim Hortons - 4266, rue Jean-Talon Est",4266  rue Jean-Talon Est,Montr?al,QC,"H1S 1J7,(514) 376-9119",(514) 376-9119,45.57132,-73.5873
"Tim Hortons - 48, rue Notre-Dame Est",48  rue Notre-Dame Est,Montr?al,QC,"H2Y 1B9,(514) 875-4540",(514) 875-4540,45.50669,-73.55526
"Tim Hortons - 4819, av. Van Horne",4819  av. Van Horne,Montr?al,QC,"H3W 1J2,(514) 739-2016",(514) 739-2016,45.49405,-73.63791
"Tim Hortons - 5005, Jean-Talon Est (DT)",5005  Jean-Talon Est,Montr?al,QC,"H1S 3G6,(514) 721-5403",(514) 721-5403,45.57525,-73.58431
"Tim Hortons - 5095, Queen Mary",5095  Queen Mary,Montr?al,QC,"H3W 1X4,(514) 737-5671",(514) 737-5671,45.48567,-73.62744
"Tim Hortons - 5180, boul. D?carie",5180  boul. D?carie,Montr?al,QC,"H3X 2H9,(514) 486-0552",(514) 486-0552,45.48408,-73.6306
"Tim Hortons - 5778, rue Notre-Dame Est (DT)",5778  rue Notre-Dame Est,Montr?al,QC,"H1N 2C6,(514) 251-9940",(514) 251-9940,45.56497,-73.52313
"Tim Hortons - 5900, rue Sherbrooke Est",5900  rue Sherbrooke Est,Montr?al,QC,"H1N 1B5,(514) 253-3736",(514) 253-3736,45.57595,-73.54723
"Tim Hortons - 5985, ch. De La C?te-des-Neiges",5985  ch. De La C?te-des-Neiges,Montr?al,QC,"H3S 1Z2,(514) 342-1315",(514) 342-1315,45.50025,-73.6308
"Tim Hortons - 605, boul. Ren?-L?vesque Ouest",605  boul. Ren?-L?vesque Ouest,Montr?al,QC,"H3B 1P4,(514) 395-1207",(514) 395-1207,45.50299,-73.56661
"Tim Hortons - 6130, boul. Henri Bourassa Est (DT)",6130  boul. Henri Bourassa Est,Montr?al,QC,"H1G 5X3,(514) 852-6000",(514) 852-6000,45.60905,-73.61269
"Tim Hortons - 6270, boul. Louis-H. Lafontaine (DT)",6270  boul. Louis-H. Lafontaine,Montr?al,QC,"H1M 1S8,(514) 351-1229",(514) 351-1229,45.59701,-73.54967
"Tim Hortons - 6495, rue St-Jacques (DT)",6495  rue St-Jacques,Montr?al,QC,"H4B 1V1,(514) 369-7965",(514) 369-7965,45.46172,-73.62371
"Tim Hortons - 6500, C?te St-Luc",6500  C?te St-Luc,Montr?al,QC,"H4V 1G2,(514) 481-7524",(514) 481-7524,45.47328,-73.64573
"Tim Hortons - 674, Sherbrooke Ouest",674  Sherbrooke Ouest,Montr?al,QC,"H3A 1E7,(514) 286-0404",(514) 286-0404,45.50478,-73.57369
"Tim Hortons - 6765, rue Hochelaga",6765  rue Hochelaga,Montr?al,QC,"H1N 1Y2,(514) 253-1386",(514) 253-1386,45.5806,-73.53154
"Tim Hortons - 700,  av. Atwater",700   av. Atwater,Montr?al,QC,"H4C 2G9,(514) 939-7859",(514) 939-7859,45.48378,-73.57962
"Tim Hortons - 7295, boul. Les Galeries d' Anjou (DT)",7295  boul. Les Galeries d' Anjou,Montr?al,QC,"H1M 2W2,(514) 352-0878",(514) 352-0878,45.59633,-73.5601
"Tim Hortons - 7340, boul. D?carie (DT)",7340  boul. D?carie,Montr?al,QC,"H4P 2N1,(514) 736-1001",(514) 736-1001,45.49429,-73.65357
"Tim Hortons - 790, boul. Cr?mazie Est",790  boul. Cr?mazie Est,Montr?al,QC,"H2P 1G3,(514) 384-3988",(514) 384-3988,45.54843,-73.63565
"Tim Hortons - 7950, boul. Henri-Bourassa Est (DT)",7950  boul. Henri-Bourassa Est,Montr?al,QC,"H1E 1P2,(514) 353-9666",(514) 353-9666,45.62353,-73.58409
"Tim Hortons - 8055, boul. St-Michel",8055  boul. St-Michel,Montr?al,QC,"H1Z 3C9,(514) 727-3432",(514) 727-3432,45.56385,-73.60921
"Tim Hortons - 8100, boul. Pie IX (DT)",8100  boul. Pie IX,Montr?al,QC,"H1Z 4P1,(514) 376-5454",(514) 376-5454,45.5716,-73.60294
"Tim Hortons - 8115, av. Papineau (DT)",8115  av. Papineau,Montr?al,QC,"H2E 2H7,(514) 374-0177",(514) 374-0177,45.55331,-73.61916
"Tim Hortons - 895, rue De La Gaucheti?re Ouest",895  rue De La Gaucheti?re Ouest,Montr?al,QC,"H3B 4G1,(514) 398-9253",(514) 398-9253,45.49955,-73.5662
"Tim Hortons - 9255, boul. De L'Acadie (DT)",9255  boul. De L'Acadie,Montr?al,QC,"H4N 3K1,(514) 387-8113",(514) 387-8113,45.53291,-73.65525
"Tim Hortons - 9485, boul. St-Laurent (DT)",9485  boul. St-Laurent,Montr?al,QC,"H2N 1P6,(514) 383-7676",(514) 383-7676,45.5454,-73.65372
"Tim Hortons - 9600, Maurice Duplessis (DT)",9600  Maurice Duplessis,Montr?al,QC,"H1E 1N2,(514) 494-4423",(514) 494-4423,45.65041,-73.56205
Tim Hortons - Centre Bell,"Centre Bell,1260 rue de la Gaucheti?re Ouest",Montr?al,QC,"H3B 5E8,(514) 989-2791",(514) 989-2791,45.49675,-73.56981
Tim Hortons - Cineplex Entertainment,"Cineplex Entertainment,977 rue Ste-Catherine Ouest",Montr?al,QC,"H3B 4W3,(514) 842-7094",(514) 842-7094,45.50102,-73.57192
Tim Hortons - Concordia University,"Concordia University,1455  boul. de Maisonneuve Ouest",Montr?al,QC,"H3G 1M8,(514) 848-2424",(514) 848-2424,45.49672,-73.57875
Tim Hortons - H?pital Maisonneuve-Rosemont,"H?pital Maisonneuve-Rosemont,5414  boul L'Assomption",Montr?al,QC,"H1T 2M4,(514) 253-5655",(514) 253-5655,45.57318,-73.55929
Tim Hortons - H?pital Maisonneuve-Rosemont,"H?pital Maisonneuve-Rosemont,5415  boul. De l'Assomption",Montr?al,QC,"H1T 2M4,(514) 253-5655",(514) 253-5655,45.57308,-73.55866
Tim Hortons - Halles de la Gare,"Halles de la Gare,895  rue De La Gaucheti?re Ouest",Montr?al,QC,"H3B 4G1,(514) 392-0337",(514) 392-0337,45.49955,-73.5662
Tim Hortons - On The Run Convenience Store,"On The Run Convenience Store,6860 Rue Sherbrooke E",Montr?al,QC,"H1N 1E2,(514) 255-0832",(514) 255-0832,45.58532,-73.54154
Tim Hortons - Promenades de la Cath?drale,"Promenades de la Cath?drale,625  rue Ste-Catherine Ouest",Montr?al,QC,"H3B 1B7,(514) 282-8155",(514) 282-8155,45.50357,-73.56939
Tim Hortons - Universit? Concordia.,"Universit? Concordia.,1455  boul. De Maisonneuve Ouest",Montr?al,QC,"H3G 2V8,(514) 848-2424",(514) 848-2424,45.49672,-73.57875
Tim Hortons - Universit? McGill,"Universit? McGill,3459  rue McTavish",Montr?al,QC,"H3A 1Y1,(514) 398-6834",(514) 398-6834,45.50348,-73.57726
"Tim Hortons - 5800, avenue Christophe-Colomb",5800  avenue Christophe-Colomb,Montreal,QC,"H2S 2G2,(514) 461-1006",(514) 461-1006,45.53492,-73.59495
Tim Hortons - 9725 boul Henri-Bourassa (DT),9725 boul Henri-Bourassa,Montreal,QC,"H1B 4C3,(514) 494-2261",(514) 494-2261,45.49646,-73.75275
Tim Hortons - Scotiabank Montreal,"Scotiabank Montreal,977 Rue Ste. Catherine Ouest",Montreal,QC,"H3B 4W3,(514) 842-0549",(514) 842-0549,45.50102,-73.57192
"Tim Hortons - 2450, ch. Rockland",2450  ch. Rockland,Mont-Royal,QC,"H3P 3G5,(514) 737-6141",(514) 737-6141,45.52689,-73.6499
"Tim Hortons - 10, rue Brunet (DT)",10  rue Brunet,Mont-Saint-Hilaire,QC,"J3G 4S6,(450) 446-7779",(450) 446-7779,45.59318,-73.18542
"Tim Hortons - 237, rue de St-Jovite",237  rue de St-Jovite,Mont-Tremblant,QC,"J8E 2Z9,(819) 425-9271",(819) 425-9271,46.118,-74.56447
"Tim Hortons - 61, Mont?e Ryan (DT)",61  Mont?e Ryan,Mont-Tremblant,QC,"J8E 1S3,(819) 681-0044",(819) 681-0044,46.13381,-74.6137
"Tim Hortons - 9430, boul. De L'Ormi?re (DT)",9430  boul. De L'Ormi?re,Neufchatel,QC,"G2B 3K6,(418) 842-4143",(418) 842-4143,46.83504,-71.35461
"Tim Hortons - 508, Route 131 (DT)",508  Route 131,Notre-Dame-des-Prairies,QC,"J6E 7Y8,(450) 759-5500",(450) 759-5500,46.04453,-73.41731
"Tim Hortons - 119, boul. G?rard-D-Levesque Ouest (DT)",119  boul. G?rard-D-Levesque Ouest,Pasp?biac,QC,"G0C 2K0,(418) 752-3939",(418) 752-3939,48.05227,-65.25677
"Tim Hortons - 14365, boul. Pierrefonds (DT)",14365  boul. Pierrefonds,Pierrefonds,QC,"H9H 1Z2,(514) 696-9222",(514) 696-9222,45.49103,-73.85318
"Tim Hortons - 3862, boul. St-Charles (DT)",3862  boul. St-Charles,Pierrefonds,QC,"H9H 3C3,(514) 693-9059",(514) 693-9059,45.46041,-73.86619
"Tim Hortons - 105, boul. Cardinal-L?ger (DT)",105  boul. Cardinal-L?ger,Pincourt,QC,"J7V 3Y3,(514) 453-8282",(514) 453-8282,45.38353,-73.99251
"Tim Hortons - 1400, rue ?Douard-Dufour (DT)",1400  rue ?Douard-Dufour,Plessisville,QC,"G6L 5S2,(819) 362-9162",(819) 362-9162,46.21051,-71.77512
"Tim Hortons - 12044, rue Sherbrooke Est",12044  rue Sherbrooke Est,Pointe-aux-Trembles,QC,"H1B 1C5,(514) 645-4101",(514) 645-4101,45.64203,-73.51438
"Tim Hortons - 12775, rue Sherbrooke Est (DT)",12775  rue Sherbrooke Est,Pointe-Aux-Trembles,QC,"H1A 3V9,(514) 644-1977",(514) 644-1977,45.6548,-73.51016
"Tim Hortons - 183G, boul. Hymus",183G  boul. Hymus,Pointe-Claire,QC,"H9R 1E9,(514) 426-0787",(514) 426-0787,45.4615,-73.81736
"Tim Hortons - 305, boul. Brunswick",305  boul. Brunswick,Pointe-Claire,QC,"H9R 4Y2,(514) 694-2546",(514) 694-2546,45.46794,-73.8285
"Tim Hortons - 7, rue Shelter Bay",7  rue Shelter Bay,Port-Cartier,QC,"G5B 2J1,(418) 766-3636",(418) 766-3636,50.02353,-66.89238
"Tim Hortons - 1060, rue Louis-Alexandre Taschereau",1060  rue Louis-Alexandre Taschereau,Qu?bec,QC,"G1R 5E6,(418) 648-6368",(418) 648-6368,46.80839,-71.21577
"Tim Hortons - 11001, boul. Henri-Bourassa",11001  boul. Henri-Bourassa,Qu?bec,QC,"G1G 3X4,(418) 622-9503",(418) 622-9503,46.87143,-71.27809
"Tim Hortons - 1874, av. D'Estimauville",1874  av. D'Estimauville,Qu?bec,QC,"G1J 5B1,(418) 664-0432",(418) 664-0432,46.84502,-71.21459
"Tim Hortons - 2629, boul. Louis XIV",2629  boul. Louis XIV,Qu?bec,QC,"G1C 1C3,(418) 660-4400",(418) 660-4400,46.89921,-71.191
"Tim Hortons - 310, ?tienne-Dubreuil (DT)",310  ?tienne-Dubreuil,Qu?bec,QC,"G1M 3H1,(418) 681-1717",(418) 681-1717,46.82934,-71.27263
Tim Hortons - 3400 1iere Avenue (DT),3400 1iere Avenue,Qu?bec,QC,"G1L 3R5,(418) 624-3321",(418) 624-3321,46.8406,-71.24737
"Tim Hortons - 4142, boul. Chauveau (DT)",4142  boul. Chauveau,Qu?bec,QC,"G2E 5A6,(418) 861-8585",(418) 861-8585,46.81947,-71.36821
"Tim Hortons - 5025, L'Ormi?re (DT)",5025  L'Ormi?re,Qu?bec,QC,"G1P 1K6,(418) 861-8777",(418) 861-8777,46.81941,-71.33269
"Tim Hortons - 5050, boul. Wilfred-Hamel (DT)",5050  boul. Wilfred-Hamel,Qu?bec,QC,"G2E 5X5,(418) 877-1232",(418) 877-1232,46.80326,-71.33049
"Tim Hortons - 552, boul. Wilfrid-Hamel",552  boul. Wilfrid-Hamel,Qu?bec,QC,"G1M 3E5,(418) 524-1750",(418) 524-1750,46.82026,-71.24879
"Tim Hortons - 589, boul. Wilfrid-Hamel (DT)",589  boul. Wilfrid-Hamel,Qu?bec,QC,"G1M 2T2,(418) 524-1759",(418) 524-1759,46.81663,-71.2507
"Tim Hortons - 6095, boul. Wilfrid-Hamel",6095  boul. Wilfrid-Hamel,Qu?bec,QC,"G2E 2H3,(418) 871-8777",(418) 871-8777,46.80203,-71.33372
"Tim Hortons - 750, rue Bouvier (DT)",750  rue Bouvier,Qu?bec,QC,"G2J 1A3,(418) 624-7439",(418) 624-7439,46.83345,-71.2761
"Tim Hortons - 9485, boul Henri-Bourrassa (DT)",9485  boul Henri-Bourrassa,Qu?bec,QC,"G1G 4E7,(418) 628-0520",(418) 628-0520,46.87068,-71.27737
Tim Hortons - Galeries de la Capitale,"Galeries de la Capitale,5401  boul. Des Galeries",Qu?bec,QC,"G2K 1N4,(418) 622-1751",(418) 622-1751,46.83099,-71.29516
"Tim Hortons - 4750, Route Ste-Genevi?ve (DT)",4750  Route Ste-Genevi?ve,Qu?bec City,QC,"G2B 4P1,(418) 847-7589",(418) 847-7589,46.84422,-71.38894
"Tim Hortons - 1420, rue Cyrille-Duquet (DT)",1420  rue Cyrille-Duquet,Quebec,QC,"G1N 2E5,(418) 682-9614",(418) 682-9614,46.79807,-71.26063
"Tim Hortons - 1700, avenue Jules Verne",1700  avenue Jules Verne,Quebec,QC,"G2G 2R1,(418) 877-2894",(418) 877-2894,46.77662,-71.35854
"Tim Hortons - 2750, chemin Ste-Foy",2750  chemin Ste-Foy,Quebec,QC,"G1V 1V6,(418) 653-0329",(418) 653-0329,41.7992,-71.8883
"Tim Hortons - 4680, boul. Henri-Bourassa",4680  boul. Henri-Bourassa,Quebec,QC,"G1H 3A5,(418) 628-7874",(418) 628-7874,46.8479,-71.23944
"Tim Hortons - 111, boul. Industriel",111  boul. Industriel,Repentigny,QC,"J6A 4X5,(450) 585-1375",(450) 585-1375,45.75515,-73.44439
"Tim Hortons - 209, boul. Brien (DT)",209  boul. Brien,Repentigny,QC,"J6A 6M4,(450) 657-4847",(450) 657-4847,45.74683,-73.46062
"Tim Hortons - 295, rue Valmont (DT)",295  rue Valmont,Repentigny,QC,"J5Y 3H6,(450) 654-3251",(450) 654-3251,45.76709,-73.44426
"Tim Hortons - 85, boul. Brien (DT)",85  boul. Brien,Repentigny,QC,"J6A 8B6,(450) 585-6669",(450) 585-6669,45.74251,-73.45068
"Tim Hortons - 401, boul. Richelieu (DT)",401  boul. Richelieu,Richelieu,QC,"J3L 3R6,(450) 447-2736",(450) 447-2736,45.44378,-73.25036
"Tim Hortons - 445, ch. de la Grande Ligne (DT)",445  ch. de la Grande Ligne,Rigaud,QC,"J0P 1P0,(450) 451-5898",(450) 451-5898,45.4798,-74.2819
"Tim Hortons - 306, rue Arthur-Buies Ouest (DT)",306  rue Arthur-Buies Ouest,Rimouski,QC,"G5L 0B3,(418) 723-3319",(418) 723-3319,48.43484,-68.51828
"Tim Hortons - 367, Mont?e Industrielle-et-Commerciale (DT)",367  Mont?e Industrielle-et-Commerciale,Rimouski,QC,"G5M 1Y1,(418) 721-2003",(418) 721-2003,48.45852,-68.49805
"Tim Hortons - 409, boul Jessop",409  boul Jessop,Rimouski,QC,"G5L 1N3,(418) 723-2006",(418) 723-2006,48.46674,-68.51615
"Tim Hortons - 64, rue St-Germain Ouest",64  rue St-Germain Ouest,Rimouski,QC,"G5L 4B5,(418) 723-4463",(418) 723-4463,48.44999,-68.53104
